trial,pop_time_seconds
15,83.572
15,71.801
15,71.551
15,105.268
15,77.013
15,81.621
15,65.729
15,84.179
15,0.0
15,46.197
15,44.733
15,83.113
15,60.421
15,74.005
15,58.028
15,96.296
15,0.0
15,57.823
15,64.754
15,60.799
15,65.072
15,69.444
15,61.631
15,67.928
15,66.108
15,69.175
15,70.324
15,65.811
15,0.0
15,90.022
15,82.51
15,0.0
15,64.72
15,0.0
15,69.004
15,71.338
15,0.0
15,41.23
15,73.946
15,80.938
15,68.21
15,93.137
15,60.077
15,66.627
15,74.301
15,56.407
15,79.594
15,57.64
15,92.88
15,0.0
15,64.754
15,65.393
15,67.617
15,75.772
15,70.045
15,73.269
15,42.418
15,64.232
15,0.0
15,49.056
15,77.997
15,67.957
15,65.598
15,63.599
15,97.353
15,100.302
15,65.6
15,75.487
15,96.447
15,90.799
15,45.963
15,62.561
15,97.23
15,62.855
15,84.959
15,0.0
15,62.933
15,89.823
15,82.015
15,68.608
15,0.0
15,93.248
15,0.0
15,70.403
15,69.091
15,72.978
15,46.832
15,60.908
15,0.0
15,0.0
15,98.684
15,77.139
15,0.0
15,66.638
15,71.074
15,68.009
15,74.99
15,66.06
15,94.31
15,0.0
15,60.293
15,85.586
15,68.49
15,73.674
15,71.276
15,88.031
15,67.371
15,56.692
15,67.709
15,78.56
15,109.256
15,61.984
15,55.808
15,64.423
15,73.491
15,67.411
15,93.426
15,62.722
15,0.0
15,72.266
15,97.891
15,77.069
15,67.919
15,65.382
15,65.054
15,90.79
15,44.136
15,68.415
15,62.542
15,59.985
15,72.478
15,0.0
15,76.552
15,69.496
15,90.908
15,58.91
15,74.603
15,66.878
15,72.371
15,85.082
15,66.865
15,60.077
15,96.604
15,0.0
15,66.763
15,73.268
15,73.313
15,55.52
15,64.105
15,61.713
15,39.057
15,0.0
15,79.116
15,65.645
15,57.865
15,60.091
15,66.638
15,0.0
15,62.814
15,87.677
15,67.553
15,69.594
15,67.43
15,71.895
15,62.768
16,66.596
16,45.301
16,66.43
16,71.141
16,80.207
16,65.029
16,75.18
16,69.442
16,70.911
16,0.0
16,69.836
16,84.557
16,72.131
16,86.14
16,69.68
16,63.69
16,71.454
16,67.39
16,76.229
16,97.227
16,63.734
16,66.932
16,68.813
16,63.579
16,65.146
16,73.106
16,71.285
16,66.237
16,67.491
16,91.4
16,70.287
16,70.661
16,70.52
16,65.45
16,91.077
16,72.491
16,78.532
16,67.898
16,64.798
16,81.985
16,96.123
16,59.703
16,96.229
16,96.415
16,84.934
16,68.699
16,66.396
16,60.837
16,70.223
16,69.747
16,65.337
16,78.429
16,67.532
16,58.259
16,72.781
16,71.441
16,47.742
16,62.565
16,68.564
16,67.448
16,44.478
16,103.386
16,67.6
16,65.501
16,65.453
16,62.219
16,68.075
16,74.637
16,65.884
16,68.844
16,66.554
16,67.068
16,71.682
16,62.161
16,75.233
16,100.578
16,0.0
16,93.11
16,79.955
16,59.252
16,0.0
16,0.0
16,0.0
16,71.18
16,65.917
16,74.372
16,62.48
16,99.444
16,64.332
16,57.969
16,71.525
16,78.452
16,77.37
16,69.386
16,74.769
16,65.1
16,0.0
16,68.142
16,64.543
16,68.155
16,63.218
16,104.484
16,70.924
16,70.256
16,66.949
16,87.746
16,61.557
16,75.092
16,70.032
16,85.711
16,47.423
16,97.879
16,69.807
16,76.308
16,73.618
16,97.236
16,66.201
16,43.985
16,48.644
16,74.506
16,80.167
16,0.0
16,65.618
16,69.08
16,59.964
16,64.716
16,78.467
16,0.0
16,72.279
16,96.166
16,61.926
16,70.446
16,61.712
16,68.04
16,72.947
16,78.348
16,59.497
16,65.183
16,79.348
16,72.464
16,69.755
16,116.537
16,73.447
16,75.841
16,40.886
16,71.557
16,98.252
16,67.195
16,72.343
16,94.433
16,68.411
16,57.676
16,73.274
16,55.972
16,75.805
16,78.096
16,76.751
16,0.0
16,84.218
16,68.976
16,84.501
16,0.0
16,64.95
16,61.492
16,94.4
16,65.33
16,106.604
16,71.572
16,0.0
16,42.217
16,91.576
16,45.585
16,63.522
16,103.994
16,68.44
16,63.244
16,63.567
16,69.162
16,81.143
16,0.0
16,83.752
16,67.763
16,59.633
16,59.392
16,60.801
16,76.025
16,74.392
16,59.555
16,102.932
16,59.791
16,89.239
16,82.946
16,71.107
16,72.491
16,68.553
16,67.289
16,66.108
16,62.645
16,69.624
16,82.218
16,73.558
16,0.0
16,62.562
16,71.207
16,58.601
16,72.821
16,76.976
16,66.184
16,100.482
16,63.309
16,90.031
16,70.423
16,65.338
16,92.317
16,0.0
16,73.245
16,64.382
16,66.714
16,66.612
16,73.619
16,0.0
16,63.989
16,63.09
16,60.286
16,73.832
16,97.099
16,70.693
16,75.988
16,65.896
16,60.69
16,0.0
16,46.171
16,63.829
16,0.0
16,67.906
16,101.788
16,76.71
16,63.788
16,47.829
16,68.406
16,67.03
16,73.315
16,99.28
16,68.542
16,0.0
16,74.721
16,60.326
16,107.665
16,94.807
16,70.24
16,68.147
16,81.326
16,45.041
16,0.0
16,56.221
16,0.0
16,69.655
16,69.874
16,66.232
16,62.861
16,68.008
16,66.524
16,63.87
16,65.913
16,91.389
16,73.864
16,74.21
16,0.0
16,86.158
16,63.689
16,70.566
16,73.189
16,54.955
16,63.656
16,92.187
16,66.666
16,0.0
16,114.636
16,88.911
16,59.066
16,0.0
16,72.07
16,87.163
16,73.452
16,65.802
16,99.609
16,60.861
16,66.057
16,105.154
16,73.232
16,73.873
16,0.0
16,61.822
16,82.799
16,0.0
16,71.035
16,75.585
16,63.648
16,68.761
16,57.648
16,68.735
16,61.874
16,95.629
16,88.623
16,65.72
17,66.002
17,75.926
17,72.349
17,68.68
17,101.462
17,73.869
17,72.956
17,67.209
17,62.216
17,71.823
17,68.82
17,62.261
17,0.0
17,71.858
17,69.136
17,77.686
17,45.441
17,95.105
17,68.509
17,44.896
17,72.029
17,66.981
17,61.598
17,0.0
17,98.483
17,70.741
17,68.73
17,66.789
17,69.864
17,68.59
17,60.465
17,72.939
17,0.0
17,101.077
17,46.7
17,70.722
17,91.465
17,65.952
17,68.46
17,66.808
17,65.613
17,69.566
17,66.334
17,0.0
17,55.368
17,98.224
17,79.302
17,59.798
17,71.56
17,66.417
17,69.611
17,68.184
17,0.0
17,57.727
17,65.948
17,70.595
17,65.622
17,65.013
17,68.97
17,72.357
17,61.024
17,89.357
17,65.224
17,67.762
17,71.399
17,63.56
17,70.785
17,65.783
17,73.211
17,63.827
17,72.28
17,61.48
17,68.626
17,70.896
17,0.0
17,63.949
17,72.008
17,65.594
17,0.0
17,61.707
17,58.422
17,73.781
17,101.877
17,69.983
17,70.676
17,63.166
17,67.352
17,68.221
17,69.154
17,69.064
17,67.829
17,0.0
17,76.318
17,47.589
17,0.0
17,71.918
17,60.669
17,95.164
17,77.549
17,85.133
17,72.218
17,64.77
17,60.752
17,63.967
17,0.0
17,71.098
17,99.69
17,0.0
17,73.826
17,108.691
17,63.729
17,66.748
17,64.184
17,59.484
17,58.426
17,65.371
17,59.214
17,68.89
17,81.525
17,72.79
17,67.909
17,94.633
17,86.67
17,70.333
17,64.258
17,72.406
17,65.565
17,69.194
17,0.0
17,66.858
17,62.757
17,62.789
17,75.885
17,65.219
17,64.082
17,0.0
17,65.201
17,85.762
17,82.344
17,70.324
17,96.845
17,87.77
17,68.91
17,76.315
17,64.961
17,75.917
17,0.0
17,0.0
17,69.464
17,78.815
17,70.714
17,79.957
17,0.0
17,0.0
17,45.38
17,86.337
17,91.768
17,70.634
17,67.256
17,62.557
17,78.705
17,74.576
17,108.418
17,0.0
17,64.641
17,71.449
17,63.747
17,70.072
17,68.917
17,66.231
17,65.508
17,61.875
17,66.135
17,65.998
17,73.967
17,94.219
17,91.366
17,68.648
17,75.112
17,65.405
17,84.372
17,49.814
17,71.182
17,64.313
17,75.673
17,65.831
17,86.668
17,60.784
17,61.888
17,72.364
17,0.0
17,67.403
17,0.0
17,91.016
17,73.967
17,95.035
17,61.926
17,73.414
17,100.19
17,66.866
17,61.113
17,69.371
17,62.774
17,66.241
17,0.0
17,0.0
17,69.841
17,66.429
17,76.807
17,92.759
17,73.857
17,68.077
17,76.132
17,66.942
17,48.99
17,66.754
17,64.047
17,72.344
17,82.055
17,53.387
17,66.086
17,67.25
17,87.305
17,67.846
17,44.488
17,63.032
17,65.681
17,0.0
17,70.061
17,66.989
17,90.376
17,69.782
17,0.0
17,86.329
17,50.253
17,84.226
17,62.855
17,73.161
17,72.932
17,57.052
17,73.029
17,62.228
17,71.051
17,89.718
17,68.667
17,74.773
17,0.0
17,70.986
17,65.762
17,73.582
17,68.278
17,77.371
17,0.0
17,61.352
17,74.589
17,64.002
17,69.667
17,63.784
17,68.096
17,63.855
17,91.989
17,73.561
17,44.172
17,62.681
17,80.385
17,68.372
17,68.433
17,66.361
17,69.146
17,53.905
17,71.666
17,70.491
17,72.981
17,68.484
17,87.245
17,101.176
17,74.12
17,87.081
17,0.0
17,68.744
17,86.088
17,66.26
17,65.1
17,96.586
17,68.661
17,66.025
17,65.186
17,74.489
17,73.456
17,0.0
17,65.983
17,77.472
17,71.01
17,65.563
17,65.889
17,65.412
17,65.096
17,73.5
17,71.533
17,87.716
17,83.342
17,0.0
17,72.826
17,72.908
17,0.0
17,0.0
17,93.917
17,0.0
17,56.805
17,66.517
17,68.772
17,69.923
17,74.787
17,59.881
17,68.353
17,67.326
17,62.805
17,99.262
17,66.344
17,67.268
17,63.79
17,91.401
17,70.187
17,45.389
17,71.361
17,43.699
17,70.613
17,70.761
17,70.045
17,0.0
17,72.006
17,92.864
18,0.0
18,99.39
18,59.851
18,85.085
18,64.365
18,89.472
18,0.0
18,70.767
18,61.031
18,72.005
18,66.813
18,68.731
18,62.604
18,67.444
18,94.792
18,45.435
18,72.792
18,92.942
18,60.844
18,65.435
18,0.0
18,63.321
18,79.041
18,81.342
18,66.242
18,70.555
18,82.335
18,80.669
18,70.867
18,76.436
18,65.33
18,62.495
18,72.666
18,65.377
18,0.0
18,0.0
18,93.976
18,101.436
18,68.032
18,91.977
18,54.892
18,67.601
18,71.959
18,74.33
18,69.535
18,63.701
18,42.87
18,68.15
18,62.185
18,70.172
18,58.658
18,71.651
18,69.364
18,77.118
18,62.735
18,0.0
18,44.624
18,60.814
18,78.956
18,67.151
18,76.474
18,40.627
18,46.02
18,0.0
18,0.0
18,84.202
18,43.543
18,64.333
18,71.074
18,63.623
18,63.583
18,77.145
18,62.641
18,61.149
18,89.424
18,64.632
18,67.828
18,98.277
18,66.509
18,91.357
18,0.0
18,69.154
18,47.249
18,0.0
18,64.643
18,47.899
18,93.808
18,105.457
18,73.385
18,64.616
18,67.728
18,66.651
18,40.044
18,62.489
18,77.046
18,62.311
18,64.671
18,0.0
18,65.073
18,81.907
18,62.371
18,65.501
18,91.571
18,61.205
18,0.0
18,62.473
18,75.933
18,64.049
18,54.296
18,0.0
18,63.334
18,70.685
18,65.124
18,97.152
18,0.0
18,0.0
18,65.533
18,96.235
18,0.0
18,108.054
18,70.16
18,64.639
18,0.0
18,70.293
18,65.477
18,61.378
18,63.036
18,68.039
18,66.251
18,68.961
18,68.074
18,62.61
18,64.438
18,71.814
18,0.0
18,63.35
18,62.178
18,69.409
18,67.175
18,98.425
18,90.095
18,88.53
18,59.572
18,96.31
18,69.394
18,66.668
18,66.866
18,66.467
18,66.881
18,71.216
18,71.264
18,65.833
18,83.446
18,68.453
18,88.39
18,64.037
18,67.232
18,0.0
18,69.6
18,58.209
18,64.962
18,68.858
18,75.454
18,70.419
18,65.324
18,75.079
18,73.976
18,65.099
18,68.844
18,43.702
18,93.925
18,73.714
18,71.136
18,66.161
18,103.227
18,76.74
18,72.454
18,65.481
18,71.646
18,72.396
18,87.503
18,76.739
18,0.0
18,101.905
18,0.0
18,100.296
18,77.412
18,62.888
18,81.806
18,61.555
18,94.418
18,71.546
18,73.662
18,98.201
18,65.161
18,77.105
18,86.984
18,71.416
18,43.293
18,0.0
18,70.425
18,70.558
18,78.716
18,41.73
18,66.582
18,46.011
18,78.901
18,82.662
18,102.214
18,63.961
18,93.082
18,48.213
18,66.974
18,60.978
18,0.0
18,0.0
18,85.562
18,59.678
18,99.328
18,106.823
18,0.0
18,0.0
18,65.637
18,62.268
18,64.037
18,61.54
18,69.175
18,75.441
18,66.691
18,67.817
18,65.949
18,64.746
18,63.873
18,66.765
18,68.588
18,79.592
18,59.04
18,71.479
18,64.989
18,63.399
18,65.594
18,69.009
18,0.0
18,0.0
18,58.371
18,100.023
18,68.795
18,45.014
18,65.249
18,52.985
18,84.514
18,0.0
18,87.783
18,67.119
18,74.984
18,0.0
18,71.174
18,40.613
18,88.623
18,40.579
18,66.022
18,47.124
18,88.383
18,44.34
18,70.969
18,70.999
18,59.196
18,71.79
18,74.759
18,0.0
18,65.049
18,66.932
18,65.587
18,91.871
18,69.442
18,70.628
18,74.923
18,68.92
18,89.929
18,72.439
18,63.622
18,71.17
18,40.429
18,69.924
18,65.991
18,66.346
18,63.515
18,73.518
18,60.054
18,95.871
18,90.065
18,75.29
18,72.463
18,62.265
18,70.89
18,94.547
19,76.795
19,69.429
19,69.773
19,41.315
19,66.893
19,93.524
19,104.61
19,90.025
19,61.726
19,61.085
19,65.49
19,69.323
19,0.0
19,99.23
19,94.061
19,60.198
19,68.44
19,66.91
19,61.715
19,65.077
19,68.217
19,85.423
19,100.467
19,66.867
19,64.744
19,91.982
19,0.0
19,69.126
19,66.02
19,70.671
19,52.412
19,82.823
19,70.33
19,89.399
19,68.364
19,69.83
19,73.512
19,73.201
19,71.288
19,63.31
19,66.158
19,46.07
19,104.27
19,69.357
19,41.558
19,66.424
19,66.72
19,73.785
19,74.111
19,46.198
19,62.438
19,84.65
19,71.278
19,92.092
19,90.035
19,44.339
19,71.151
19,65.644
19,0.0
19,63.467
19,85.408
19,59.06
19,83.993
19,62.406
19,81.853
19,111.655
19,72.773
19,62.506
19,61.388
19,64.764
19,77.486
19,0.0
19,65.499
19,0.0
19,70.021
19,83.608
19,88.437
19,64.653
19,70.458
19,95.557
19,77.77
19,70.154
19,62.134
19,45.965
19,91.165
19,67.793
19,61.361
19,69.094
19,67.395
19,61.953
19,0.0
19,76.064
19,0.0
19,0.0
19,64.934
19,64.91
19,0.0
19,68.78
19,61.904
19,65.684
19,0.0
19,66.418
19,63.96
19,81.785
19,72.986
19,74.404
19,65.442
19,63.928
19,77.316
19,69.163
19,74.517
19,94.333
19,66.344
19,71.568
19,68.103
19,83.48
19,44.823
19,90.47
19,66.171
19,67.057
19,68.32
19,68.827
19,81.681
19,64.126
19,70.642
19,69.286
19,63.708
19,0.0
19,66.837
19,77.611
19,108.312
19,55.785
19,64.43
19,71.839
19,68.637
19,63.051
19,62.696
19,69.459
19,62.327
19,62.147
19,63.578
19,75.446
19,70.006
19,0.0
19,0.0
19,62.937
19,71.007
19,75.077
19,64.791
19,62.437
19,72.4
19,95.259
19,68.719
19,86.285
19,72.24
19,104.336
19,91.915
19,73.471
19,74.006
19,69.979
19,70.722
19,84.026
19,68.052
19,72.504
19,63.592
19,99.219
19,71.757
19,98.23
19,67.708
19,82.852
19,76.473
19,74.305
19,67.824
19,68.727
19,66.224
19,72.954
19,67.084
19,70.022
19,64.794
19,65.978
19,65.935
19,68.118
19,66.416
19,0.0
19,68.878
19,70.331
19,68.809
19,73.671
19,100.953
19,75.27
19,74.358
19,66.564
19,71.498
19,73.46
19,65.773
19,66.437
19,87.095
19,89.211
19,91.583
19,65.249
19,66.032
19,69.418
19,77.674
19,76.772
19,78.256
19,71.351
19,103.608
19,63.098
19,84.132
19,56.2
19,90.482
19,67.89
19,68.891
19,59.371
19,0.0
19,38.692
19,83.265
19,95.629
19,66.963
19,64.018
19,76.821
19,0.0
19,64.838
19,70.79
19,59.558
19,71.11
19,91.248
19,44.489
19,61.613
19,67.711
19,96.465
19,91.659
19,67.189
19,87.62
19,65.341
19,61.936
19,70.63
19,68.67
19,96.925
19,65.258
19,66.665
19,78.364
19,59.793
19,67.967
19,57.199
19,93.419
19,64.605
19,112.579
19,67.626
19,70.374
19,64.196
19,101.529
19,73.712
19,72.324
19,77.499
19,62.228
19,70.765
19,63.728
19,62.421
19,0.0
19,67.35
19,68.668
19,111.168
19,42.491
19,66.171
19,65.827
19,0.0
19,70.328
19,74.774
19,76.904
19,68.155
19,47.908
19,37.671
19,67.481
19,0.0
19,65.945
19,69.513
19,57.933
19,62.675
19,73.437
19,70.106
19,57.193
19,69.652
19,64.187
19,90.868
19,99.554
19,0.0
19,61.512
19,92.844
19,70.642
19,66.939
19,63.315
19,64.29
19,59.088
19,44.091
19,47.269
19,0.0
19,0.0
20,0.0
20,95.157
20,71.316
20,104.153
20,65.911
20,0.0
20,91.515
20,67.745
20,0.0
20,60.741
20,67.429
20,0.0
20,66.518
20,70.455
20,66.718
20,65.367
20,44.626
20,0.0
20,68.82
20,61.081
20,72.509
20,69.503
20,67.804
20,69.266
20,46.621
20,0.0
20,0.0
20,109.363
20,81.49
20,62.15
20,69.633
20,77.439
20,66.139
20,73.667
20,44.23
20,73.392
20,93.449
20,67.717
20,64.827
20,67.963
20,98.682
20,83.434
20,89.37
20,68.579
20,71.658
20,68.106
20,66.262
20,68.907
20,48.453
20,69.777
20,67.311
20,90.742
20,62.496
20,0.0
20,71.203
20,42.535
20,106.235
20,65.246
20,69.983
20,70.587
20,64.133
20,71.406
20,44.354
20,91.411
20,0.0
20,59.875
20,57.216
20,68.843
20,46.787
20,0.0
20,0.0
20,61.844
20,107.581
20,95.607
20,69.612
20,61.589
20,63.518
20,0.0
20,75.269
20,68.217
20,70.377
20,66.641
20,66.767
20,113.491
20,72.249
20,0.0
20,66.852
20,84.426
20,69.093
20,77.06
20,65.275
20,70.209
20,59.041
20,64.128
20,0.0
20,0.0
20,90.183
20,60.654
20,83.717
20,66.499
20,56.693
20,91.139
20,0.0
20,73.862
20,68.587
20,72.781
20,93.975
20,62.728
20,95.069
20,67.299
20,64.99
20,65.388
20,72.639
20,45.753
20,68.397
20,106.165
20,83.407
20,89.13
20,64.584
20,0.0
20,72.774
20,72.22
20,68.976
20,61.467
20,57.783
20,82.937
20,85.548
20,66.213
20,0.0
20,81.807
20,73.292
20,70.12
20,0.0
20,67.964
20,44.468
20,68.467
20,105.677
20,71.242
20,63.918
20,76.195
20,68.353
20,83.87
20,59.473
20,82.647
20,68.135
20,0.0
20,62.527
20,82.942
20,66.197
20,102.473
20,68.177
20,71.389
20,67.873
20,65.542
20,71.175
20,62.689
20,90.002
20,68.327
20,72.331
20,59.699
20,78.087
20,0.0
20,62.379
20,41.393
20,91.032
20,57.651
20,70.66
20,69.662
20,72.709
20,0.0
20,65.255
20,58.405
20,76.843
20,90.691
20,53.447
20,93.543
20,0.0
20,72.018
20,0.0
20,43.838
20,97.125
20,61.011
20,60.189
20,68.87
20,66.17
20,65.308
20,0.0
20,70.558
20,72.028
20,45.457
20,66.489
20,91.282
20,59.329
20,57.122
20,69.827
20,78.456
20,0.0
20,69.443
20,0.0
20,87.314
20,64.415
20,0.0
20,44.923
20,65.064
20,67.824
20,71.631
20,93.217
20,66.103
20,0.0
20,86.291
20,63.466
20,44.768
20,70.307
20,65.164
20,64.585
20,73.137
20,82.77
20,65.92
20,65.866
20,46.374
20,70.012
20,69.469
20,69.164
20,68.498
20,87.436
20,71.929
20,70.278
20,64.458
20,66.026
20,61.406
20,0.0
20,102.999
20,63.93
20,73.575
20,91.058
20,69.053
20,78.848
20,65.198
20,0.0
20,67.36
20,69.552
20,0.0
20,71.345
20,0.0
20,67.578
20,68.727
20,101.218
20,88.034
20,107.592
20,65.239
20,66.282
20,63.676
20,80.071
20,0.0
20,94.625
20,74.522
20,68.726
20,70.888
20,67.462
20,67.829
20,64.496
20,63.136
20,62.899
20,101.027
20,68.389
20,81.675
20,67.977
20,59.614
20,63.249
20,102.114
20,64.973
20,72.843
20,0.0
20,67.057
20,98.107
20,76.267
20,66.074
20,63.785
20,70.653
20,64.549
20,86.971
20,68.459
20,0.0
20,73.374
20,78.08
20,66.274
20,40.445
20,67.731
20,71.245
20,66.534
21,42.276
21,94.514
21,82.329
21,0.0
21,72.499
21,85.649
21,60.11
21,56.044
21,61.958
21,84.819
21,64.809
21,75.042
21,79.997
21,72.36
21,68.217
21,106.782
21,89.27
21,58.027
21,66.7
21,56.258
21,61.875
21,0.0
21,73.774
21,73.758
21,78.299
21,62.686
21,78.408
21,65.67
21,74.976
21,71.349
21,64.857
21,109.023
21,0.0
21,69.45
21,67.874
21,63.794
21,71.539
21,72.787
21,67.096
21,87.412
21,43.509
21,71.765
21,66.109
21,67.719
21,73.614
21,92.901
21,90.439
21,64.624
21,67.44
21,82.868
21,68.632
21,85.403
21,65.805
21,67.479
21,76.027
21,74.264
21,46.116
21,61.924
21,66.108
21,84.472
21,64.523
21,64.695
21,66.246
21,64.054
21,64.075
21,43.353
21,64.528
21,63.353
21,70.458
21,65.594
21,66.464
21,66.089
21,43.107
21,63.178
21,0.0
21,96.928
21,83.095
21,64.517
21,65.221
21,69.81
21,0.0
21,67.25
21,0.0
21,74.859
21,68.955
21,60.901
21,68.841
21,68.571
21,74.485
21,69.153
21,42.085
21,81.048
21,68.505
21,65.772
21,97.068
21,60.722
21,71.687
21,68.334
21,74.634
21,88.733
21,62.83
21,79.755
21,69.153
21,77.908
21,111.693
21,88.343
21,105.528
21,73.867
21,55.601
21,82.658
21,69.479
21,68.032
21,64.52
21,69.403
21,87.428
21,78.178
21,76.161
21,65.662
21,92.483
21,0.0
21,90.427
21,55.038
21,70.799
21,96.879
21,65.764
21,64.275
21,71.466
21,64.035
21,72.63
21,64.147
21,66.743
21,69.248
21,68.167
21,63.76
21,92.917
21,70.676
21,62.369
21,69.388
21,66.59
21,62.658
21,45.745
21,97.525
21,64.559
21,55.788
21,68.998
21,0.0
21,70.317
21,85.652
21,67.159
21,72.498
21,68.937
21,68.299
21,91.826
21,78.756
21,0.0
21,0.0
21,58.741
21,73.144
21,0.0
21,41.465
21,69.664
21,72.922
21,87.881
21,89.441
21,89.214
21,66.832
21,63.617
21,66.628
21,63.763
21,70.273
21,59.38
21,0.0
21,60.287
21,67.998
21,68.323
21,92.247
21,66.34
21,66.601
21,83.66
21,86.4
21,0.0
21,64.97
21,61.835
21,67.479
21,71.797
21,66.567
21,78.356
21,74.722
21,59.138
21,47.479
21,82.55
21,84.281
21,71.577
21,72.11
21,72.536
21,0.0
21,0.0
21,0.0
21,67.663
21,90.265
21,63.681
21,72.353
21,69.386
21,0.0
21,79.675
21,61.615
21,75.312
21,70.2
21,65.35
21,68.604
21,67.286
21,36.159
21,75.524
21,67.191
21,68.317
21,76.929
21,68.43
21,69.354
21,62.543
21,96.785
21,71.251
21,66.536
21,60.802
21,90.329
21,43.852
21,69.702
21,67.125
21,69.567
21,67.773
21,72.804
21,98.996
21,63.994
21,72.381
21,93.625
21,101.626
21,62.703
21,61.59
21,0.0
21,45.18
21,66.637
21,74.375
21,61.812
21,69.107
21,82.09
21,0.0
21,61.381
21,55.112
21,65.486
21,66.653
21,74.125
21,62.638
21,78.845
21,68.442
21,88.92
21,66.935
21,61.571
21,65.876
21,68.81
21,72.167
21,0.0
22,68.393
22,71.32
22,86.096
22,72.517
22,70.242
22,71.627
22,0.0
22,72.738
22,0.0
22,65.769
22,71.748
22,69.919
22,89.577
22,64.176
22,66.895
22,69.75
22,64.552
22,72.478
22,67.093
22,70.033
22,73.06
22,70.709
22,65.585
22,89.237
22,59.192
22,47.581
22,53.663
22,66.195
22,0.0
22,0.0
22,90.094
22,68.463
22,66.78
22,44.717
22,68.407
22,91.634
22,68.144
22,65.732
22,0.0
22,68.637
22,67.173
22,73.314
22,66.28
22,70.011
22,88.685
22,63.481
22,70.18
22,97.684
22,67.507
22,57.811
22,78.649
22,84.756
22,104.372
22,67.235
22,74.579
22,72.605
22,65.227
22,68.5
22,71.481
22,0.0
22,82.432
22,0.0
22,71.062
22,0.0
22,70.406
22,69.631
22,0.0
22,80.196
22,62.833
22,94.048
22,82.361
22,63.85
22,74.865
22,65.846
22,90.53
22,66.513
22,44.353
22,72.178
22,82.118
22,41.826
22,57.687
22,85.259
22,77.149
22,65.933
22,72.804
22,65.862
22,0.0
22,72.034
22,0.0
22,69.529
22,46.243
22,69.045
22,71.529
22,67.72
22,61.463
22,0.0
22,72.845
22,63.516
22,65.208
22,70.038
22,73.002
22,68.648
22,63.878
22,67.108
22,0.0
22,64.923
22,73.633
22,69.757
22,69.814
22,102.557
22,74.447
22,71.307
22,50.981
22,0.0
22,69.723
22,63.193
22,45.292
22,66.367
22,70.746
22,61.052
22,73.769
22,68.689
22,66.227
22,67.458
22,72.379
22,46.437
22,67.364
22,66.484
22,66.697
22,70.526
22,66.099
22,95.252
22,55.557
22,42.497
22,0.0
22,64.045
22,0.0
22,66.704
22,0.0
22,63.918
22,98.184
22,65.601
22,91.848
22,65.666
22,57.535
22,63.96
22,64.923
22,67.633
22,70.457
22,66.554
22,65.51
22,92.581
22,67.401
22,61.053
22,49.27
22,65.849
22,67.4
22,60.152
22,72.887
22,65.202
22,75.24
22,89.32
22,70.136
22,65.63
22,61.373
22,93.802
22,69.346
22,56.636
22,60.938
22,100.525
22,65.233
22,70.772
22,77.865
22,0.0
22,69.666
22,0.0
22,66.555
22,102.692
22,45.785
22,69.377
22,90.511
22,70.983
22,61.778
22,90.695
22,67.261
22,64.587
22,69.254
22,0.0
22,61.345
22,45.68
22,73.99
22,65.123
22,0.0
22,83.362
22,69.516
22,70.052
22,63.479
22,75.188
22,69.206
22,76.891
22,103.055
22,64.706
22,61.326
22,60.242
22,57.105
22,92.005
22,64.33
22,70.362
22,64.568
22,63.422
22,70.036
22,78.416
22,73.89
22,70.124
22,73.3
22,69.567
22,68.304
22,71.07
22,69.948
22,72.121
22,83.593
22,72.953
22,78.421
22,68.129
22,67.337
22,55.189
22,84.643
22,0.0
22,94.747
22,72.469
22,66.235
22,0.0
22,68.525
22,87.24
22,72.983
22,85.72
22,62.085
22,70.276
22,77.513
22,65.034
22,45.072
22,66.063
22,82.937
22,69.621
22,88.738
22,0.0
22,64.432
22,61.968
22,68.008
22,64.779
22,62.111
22,0.0
22,69.03
22,66.584
22,71.343
22,67.682
22,46.379
22,0.0
22,0.0
22,77.3
22,71.521
22,66.032
22,62.686
22,66.596
22,62.755
22,45.368
22,91.255
22,60.442
22,67.976
22,75.279
22,67.796
22,65.512
22,0.0
22,66.452
22,70.542
22,49.529
22,52.666
22,73.235
22,67.176
22,45.624
22,72.43
22,68.835
22,0.0
22,75.893
22,74.299
22,60.329
22,84.92
22,98.149
22,58.703
22,69.921
22,69.139
22,52.426
23,78.025
23,67.584
23,65.674
23,0.0
23,63.844
23,74.809
23,72.405
23,74.751
23,74.378
23,67.923
23,57.724
23,59.728
23,78.452
23,64.121
23,103.427
23,69.288
23,67.628
23,68.168
23,72.081
23,98.449
23,67.563
23,73.186
23,65.048
23,71.397
23,101.054
23,0.0
23,72.032
23,66.431
23,79.967
23,74.669
23,64.022
23,64.999
23,70.16
23,72.182
23,66.537
23,0.0
23,68.672
23,70.172
23,0.0
23,61.372
23,0.0
23,68.174
23,96.612
23,62.975
23,64.903
23,0.0
23,90.073
23,70.732
23,74.872
23,84.006
23,73.677
23,69.569
23,68.712
23,58.812
23,67.927
23,66.561
23,79.613
23,57.874
23,0.0
23,71.136
23,65.441
23,72.742
23,65.92
23,66.242
23,72.664
23,56.851
23,69.53
23,64.998
23,70.491
23,69.158
23,67.851
23,55.261
23,66.277
23,63.291
23,62.9
23,58.798
23,40.595
23,89.647
23,0.0
23,60.39
23,68.575
23,63.451
23,41.246
23,66.079
23,75.339
23,71.949
23,69.604
23,64.769
23,60.428
23,61.909
23,71.61
23,63.41
23,91.23
